505,597 Warner Pass,Chicago,Illinois,60609,495
506,547 Barnett Point,Wilmington,North Carolina,28405,494
507,4 Sutteridge Alley,Oklahoma City,Oklahoma,73135,493
508,4 Emmet Point,Anniston,Alabama,36205,492
509,8 Saint Paul Way,San Bernardino,California,92410,491
510,343 Kropf Park,Gilbert,Arizona,85297,490
511,14 Waubesa Lane,Kansas City,Missouri,64114,489
512,78358 Eagle Crest Place,San Antonio,Texas,78210,488
513,4 Brown Avenue,Davenport,Iowa,52804,487
514,41 8th Street,Washington,District of Columbia,20073,486
515,4 Helena Pass,Minneapolis,Minnesota,55480,485
516,7 East Hill,Philadelphia,Pennsylvania,19109,484
517,0161 Lillian Road,Washington,District of Columbia,20566,483
518,6 Stone Corner Center,Washington,District of Columbia,20310,482
519,5888 4th Parkway,Columbus,Ohio,43231,481
520,36254 Northport Place,Kansas City,Kansas,66160,480
521,3389 Reinke Avenue,Dallas,Texas,75246,479
522,30 Center Terrace,College Station,Texas,77844,478
523,3947 Ridge Oak Way,Houston,Texas,77020,477
524,391 Valley Edge Road,Santa Rosa,California,95405,476
525,1838 Bayside Street,Melbourne,Florida,32941,475
526,2 Sherman Center,Silver Spring,Maryland,20904,474
527,2329 Butterfield Drive,Fresno,California,93794,473
528,2968 Loeprich Road,Fort Worth,Texas,76115,472
529,81298 Waywood Terrace,Newton,Massachusetts,02162,471
530,404 Village Green Hill,El Paso,Texas,88574,470
531,73526 Dovetail Place,Wichita Falls,Texas,76310,469
532,66 Summerview Junction,Van Nuys,California,91411,468
533,86 Schmedeman Crossing,Ventura,California,93005,467
534,085 Morningstar Court,Salt Lake City,Utah,84152,466
535,81 Iowa Junction,Pensacola,Florida,32575,465
536,1 Melvin Road,Corona,California,92878,464
537,02 Riverside Crossing,Houston,Texas,77050,463
538,37375 Anzinger Plaza,Miami,Florida,33164,462
539,2 Schiller Road,Stockton,California,95219,461
540,16951 Hintze Court,Tulsa,Oklahoma,74103,460
541,535 Blaine Terrace,Indianapolis,Indiana,46278,459
542,2 Washington Road,Brea,California,92822,458
543,0 Goodland Drive,Mobile,Alabama,36610,457
544,98 Johnson Trail,Saginaw,Michigan,48609,456
545,772 Westridge Avenue,Corpus Christi,Texas,78415,455
546,1 Westridge Court,El Paso,Texas,88519,454
547,2 Northfield Lane,Austin,Texas,78721,453
548,55170 Hoffman Crossing,Lake Charles,Louisiana,70607,452
549,303 Utah Center,South Lake Tahoe,California,96154,451
550,04519 Fisk Junction,Atlanta,Georgia,31136,450
551,199 Hooker Lane,Houston,Texas,77030,449
552,6758 Killdeer Terrace,Alexandria,Virginia,22301,448
553,67 Rowland Alley,Jersey City,New Jersey,07305,447
554,3032 Havey Center,Indianapolis,Indiana,46202,446
555,09332 Macpherson Lane,San Francisco,California,94121,445
556,513 Melody Circle,Oxnard,California,93034,444
557,35 Stang Way,El Paso,Texas,88541,443
558,0439 Sheridan Trail,Tucson,Arizona,85705,442
559,15 Rusk Pass,Spokane,Washington,99252,441
560,8 Amoth Circle,Fresno,California,93715,440
561,723 Rockefeller Junction,Littleton,Colorado,80126,439
562,683 Bowman Drive,Birmingham,Alabama,35225,438
563,087 Victoria Court,Odessa,Texas,79769,437
564,5853 Namekagon Crossing,New Orleans,Louisiana,70124,436
565,93 Butternut Road,Houston,Texas,77070,435
566,62705 Merry Center,Beaufort,South Carolina,29905,434
567,84 North Junction,Fort Wayne,Indiana,46857,433
568,9242 Sachtjen Plaza,Palo Alto,California,94302,432
569,33 Judy Lane,San Diego,California,92110,431
570,49774 Esch Circle,Lexington,Kentucky,40510,430
571,2 Kenwood Plaza,Albany,New York,12210,429
572,8 Dottie Center,Philadelphia,Pennsylvania,19191,428
573,484 Lyons Junction,Charleston,South Carolina,29424,427
574,90143 Evergreen Terrace,Boise,Idaho,83705,426
575,4 Erie Trail,Wilmington,Delaware,19897,425
576,1 Cody Junction,Washington,District of Columbia,20046,424
577,38 Cambridge Park,Irving,Texas,75062,423
578,5 Lerdahl Place,Durham,North Carolina,27705,422
579,773 Old Shore Place,Alpharetta,Georgia,30022,421
580,7 Brickson Park Lane,College Station,Texas,77844,420
581,1 Lakeland Way,Harrisburg,Pennsylvania,17110,419
582,0981 Menomonie Hill,Baton Rouge,Louisiana,70815,418
583,669 Mallory Trail,Huntsville,Texas,77343,417
584,51 Katie Street,Norman,Oklahoma,73071,416
585,4415 Schiller Parkway,Wichita,Kansas,67205,415
586,067 Di Loreto Plaza,Tacoma,Washington,98447,414
587,7 Aberg Parkway,Champaign,Illinois,61825,413
588,127 Briar Crest Road,Camden,New Jersey,08104,412
589,2076 Spenser Place,Philadelphia,Pennsylvania,19160,411
590,7990 Schiller Place,Albuquerque,New Mexico,87121,410
591,3316 Delaware Avenue,Amarillo,Texas,79176,409
592,00581 Old Shore Lane,Plano,Texas,75074,408
593,93 Eagan Drive,Wilkes Barre,Pennsylvania,18763,407
594,2 Dorton Road,Norfolk,Virginia,23520,406
595,6645 Autumn Leaf Crossing,Stockton,California,95205,405
596,6296 Menomonie Center,Fort Lauderdale,Florida,33336,404
597,82606 Montana Parkway,Indianapolis,Indiana,46216,403
598,9079 Alpine Way,Herndon,Virginia,22070,402
599,352 Mayer Terrace,Philadelphia,Pennsylvania,19191,401
600,92491 Division Trail,Kansas City,Missouri,64125,400
601,39 Dorton Drive,Atlanta,Georgia,30386,399
602,358 Fairfield Way,Sterling,Virginia,20167,398
603,7315 Sauthoff Trail,Clearwater,Florida,33763,397
604,070 Cardinal Circle,Fort Worth,Texas,76147,396
605,50184 Sherman Junction,Charlotte,North Carolina,28289,395
606,98383 Eggendart Hill,Springfield,Illinois,62756,394
607,7974 Carberry Avenue,Phoenix,Arizona,85062,393
608,59 Londonderry Terrace,Salt Lake City,Utah,84115,392
609,5 Express Junction,Chicago,Illinois,60681,391
610,901 Ridge Oak Junction,Springfield,Illinois,62756,390
611,5656 Springview Alley,Winston Salem,North Carolina,27110,389
612,8 Donald Hill,Scottsdale,Arizona,85271,388
613,36250 Troy Road,Huntington,West Virginia,25705,387
614,18068 Melby Park,Houston,Texas,77085,386
615,91 Boyd Park,Birmingham,Alabama,35279,385
616,0990 Russell Center,Chicago,Illinois,60652,384
617,19 Linden Terrace,San Francisco,California,94132,383
618,1 Monument Parkway,Cleveland,Ohio,44185,382
619,9935 Di Loreto Way,Saint Louis,Missouri,63180,381
620,5174 Karstens Crossing,Albany,New York,12242,380
621,84379 Columbus Court,Glendale,Arizona,85305,379
622,0780 Bluestem Junction,Oklahoma City,Oklahoma,73109,378
623,235 Schmedeman Parkway,Greenville,South Carolina,29605,377
624,18 Starling Way,Charlotte,North Carolina,28272,376
625,18073 Barnett Park,Macon,Georgia,31217,375
626,9262 Scoville Crossing,Charlotte,North Carolina,28205,374
627,6 Garrison Lane,Dallas,Texas,75205,373
628,91 Mifflin Circle,Washington,District of Columbia,20220,372
629,715 Northview Alley,Anderson,Indiana,46015,371
630,734 Kennedy Parkway,Orlando,Florida,32830,370
631,74 Coleman Court,Buffalo,New York,14269,369
632,187 Merry Street,Bonita Springs,Florida,34135,368
633,90359 Rockefeller Terrace,Reno,Nevada,89595,367
634,908 Kipling Road,Denver,Colorado,80204,366
635,1 Atwood Plaza,Nashville,Tennessee,37220,365
636,41 Superior Drive,Washington,District of Columbia,20231,364
637,5025 Sunfield Court,Saint Louis,Missouri,63121,363
638,558 Lindbergh Court,Lakeland,Florida,33805,362
639,27587 Waywood Pass,Houston,Texas,77065,361
640,615 Graceland Crossing,Toledo,Ohio,43666,360
641,5 Hazelcrest Street,Dayton,Ohio,45454,359
642,7519 Homewood Circle,Washington,District of Columbia,20310,358
643,01188 Fordem Center,Milwaukee,Wisconsin,53263,357
644,434 Veith Crossing,Louisville,Kentucky,40293,356
645,2041 Hanover Pass,New York City,New York,10249,355
646,5754 Londonderry Junction,New Haven,Connecticut,06538,354
647,69 Grover Avenue,Portland,Maine,04109,353
648,79 Calypso Terrace,Rochester,New York,14646,352
649,928 West Plaza,Tacoma,Washington,98405,351
650,83 Stephen Road,Migrate,Kentucky,41905,350
651,8 Hauk Court,Boise,Idaho,83705,349
652,8456 Lunder Drive,Denver,Colorado,80223,348
653,38 Eagan Court,Toledo,Ohio,43615,347
654,63640 Del Mar Hill,Spokane,Washington,99260,346
655,45798 Nova Place,Omaha,Nebraska,68197,345
656,031 Ronald Regan Parkway,Houston,Texas,77090,344
657,8851 Nova Center,Bronx,New York,10464,343
658,3 Clove Alley,Erie,Pennsylvania,16505,342
659,75 Logan Street,Little Rock,Arkansas,72209,341
660,7 Ridgeview Point,Boston,Massachusetts,02124,340
661,804 Pennsylvania Park,Los Angeles,California,90040,339
662,7883 Canary Point,Reno,Nevada,89519,338
663,408 Fremont Trail,Hartford,Connecticut,06105,337
664,964 Mesta Trail,Sacramento,California,95818,336
665,8 Independence Court,Lynn,Massachusetts,01905,335
666,6291 Jenifer Park,Beaumont,Texas,77705,334
667,7551 Pennsylvania Way,Tulsa,Oklahoma,74126,333
668,51682 Novick Parkway,Escondido,California,92030,332
669,9 Dakota Crossing,Hartford,Connecticut,06152,331
670,1 Summer Ridge Terrace,Kalamazoo,Michigan,49048,330
671,7921 Johnson Way,Inglewood,California,90310,329
672,983 Green Pass,Cedar Rapids,Iowa,52410,328
673,56 Corry Place,Charleston,South Carolina,29416,327
674,9 Tony Crossing,Springfield,Massachusetts,01129,326
675,09645 Ohio Plaza,Atlanta,Georgia,30336,325
676,735 Blaine Terrace,Orlando,Florida,32813,324
677,96 Oakridge Place,Boca Raton,Florida,33499,323
678,155 Talmadge Point,New York City,New York,10110,322
679,97638 Montana Lane,Lehigh Acres,Florida,33972,321
680,963 Hoffman Pass,Reno,Nevada,89510,320
681,851 Schiller Street,Richmond,Virginia,23237,319
682,13 Nelson Lane,Dallas,Texas,75231,318
683,5 Dovetail Drive,Cincinnati,Ohio,45203,317
684,6329 Meadow Ridge Court,Louisville,Kentucky,40287,316
685,42053 Anthes Hill,Mobile,Alabama,36628,315
686,70704 Larry Plaza,Trenton,New Jersey,08619,314
687,91 Hanson Parkway,Seattle,Washington,98140,313
688,1646 Forest Plaza,Pasadena,Texas,77505,312
689,0 Meadow Ridge Point,Zephyrhills,Florida,33543,311
690,11206 Valley Edge Lane,Vero Beach,Florida,32964,310
691,11519 Merchant Hill,Wilmington,Delaware,19805,309
692,22 Summit Parkway,Savannah,Georgia,31416,308
693,725 Beilfuss Way,Topeka,Kansas,66611,307
694,038 Shoshone Pass,Savannah,Georgia,31410,306
695,5 Grim Drive,Baltimore,Maryland,21281,305
696,13 Kennedy Way,Modesto,California,95397,304
697,932 Norway Maple Circle,Indianapolis,Indiana,46226,303
698,41 Dapin Junction,Saint Paul,Minnesota,55123,302
699,80 Melrose Court,Memphis,Tennessee,38119,301
700,5 Del Mar Way,Houston,Texas,77090,300
701,3 Lindbergh Avenue,Pomona,California,91797,299
702,5 Nova Hill,Santa Monica,California,90410,298
703,217 Anthes Park,Baltimore,Maryland,21282,297
704,728 Northport Drive,Philadelphia,Pennsylvania,19125,296
705,4773 Ilene Parkway,Honolulu,Hawaii,96840,295
706,98 Ilene Pass,Sioux Falls,South Dakota,57193,294
707,21329 Buell Center,Seminole,Florida,34642,293
708,31 Ramsey Crossing,Baltimore,Maryland,21216,292
709,9729 Vidon Way,Little Rock,Arkansas,72222,291
710,573 Transport Pass,Eugene,Oregon,97405,290
711,5644 Dennis Circle,Pueblo,Colorado,81005,289
712,6 Manufacturers Trail,Yakima,Washington,98907,288
713,638 Green Alley,Des Moines,Iowa,50981,287
714,866 Barby Crossing,Cleveland,Ohio,44185,286
715,2065 Golf Park,New York City,New York,10115,285
716,23 Golden Leaf Way,Tucson,Arizona,85743,284
717,53 Daystar Drive,Fort Wayne,Indiana,46896,283
718,517 Elka Center,Charleston,West Virginia,25362,282
719,8467 Fairview Parkway,Atlanta,Georgia,30323,281
720,373 Mifflin Road,New York City,New York,10292,280
721,2 Kenwood Park,Miami,Florida,33180,279
722,7 Troy Center,Portland,Maine,04109,278
723,77 Norway Maple Plaza,Cleveland,Ohio,44177,277
724,70705 Huxley Lane,Bradenton,Florida,34282,276
725,59444 Heffernan Road,Saint Paul,Minnesota,55146,275
726,915 Little Fleur Lane,El Paso,Texas,79968,274
727,3527 Calypso Alley,New York City,New York,10165,273
728,21486 Sheridan Crossing,Arlington,Texas,76096,272
729,8 Atwood Pass,Harrisburg,Pennsylvania,17126,271
730,0785 Reinke Pass,Duluth,Minnesota,55805,270
731,78 Washington Drive,Kalamazoo,Michigan,49006,269
732,46901 Lindbergh Terrace,Bronx,New York,10469,268
733,15726 Roth Trail,Austin,Texas,78759,267
734,1741 Burning Wood Way,Wilmington,North Carolina,28405,266
735,74952 Dapin Avenue,Fairfax,Virginia,22036,265
736,20 5th Circle,Akron,Ohio,44329,264
737,0 Hayes Crossing,Fresno,California,93786,263
738,339 Maryland Avenue,Charlotte,North Carolina,28299,262
739,23441 Commercial Alley,Montgomery,Alabama,36119,261
740,88069 Elka Park,San Antonio,Texas,78245,260
741,2692 Dunning Lane,New Orleans,Louisiana,70174,259
742,9 Artisan Road,Las Cruces,New Mexico,88006,258
743,366 Bultman Street,Sacramento,California,94286,257
744,2399 Melrose Trail,Minneapolis,Minnesota,55441,256
745,8329 Fairfield Road,Huntington,West Virginia,25726,255
746,2 Oak Valley Trail,Oklahoma City,Oklahoma,73135,254
747,2 Harper Lane,Jamaica,New York,11436,253
748,68163 Daystar Way,Charleston,West Virginia,25305,252
749,69016 Eastwood Hill,Kansas City,Missouri,64101,251
750,71 Oneill Hill,Columbus,Ohio,43220,250
751,6863 Mcguire Trail,Greeley,Colorado,80638,249
752,2929 Paget Hill,Houston,Texas,77228,248
753,67699 Sauthoff Parkway,Tacoma,Washington,98411,247
754,2 Crowley Street,Boston,Massachusetts,02109,246
755,11 Arapahoe Way,Cincinnati,Ohio,45254,245
756,6270 Loeprich Park,Fairbanks,Alaska,99790,244
757,97982 Canary Court,Vero Beach,Florida,32969,243
758,3706 Reinke Lane,South Bend,Indiana,46634,242
759,96573 Cody Court,New York City,New York,10034,241
760,8 Montana Hill,Jacksonville,Florida,32259,240
761,446 Springview Point,El Paso,Texas,88553,239
762,697 Beilfuss Hill,Atlanta,Georgia,30392,238
763,92 Briar Crest Street,San Diego,California,92105,237
764,1 Saint Paul Hill,Saint Paul,Minnesota,55127,236
765,70 Grasskamp Street,New York City,New York,10155,235
766,23399 Fieldstone Street,Tacoma,Washington,98464,234
767,4 Lotheville Junction,San Francisco,California,94132,233
768,25 Meadow Vale Road,Rockville,Maryland,20851,232
769,7 Nobel Junction,Lubbock,Texas,79491,231
770,54 North Crossing,Philadelphia,Pennsylvania,19196,230
771,06 Truax Plaza,San Diego,California,92170,229
772,9 Scoville Avenue,Punta Gorda,Florida,33982,228
773,2049 Clarendon Way,Huntsville,Alabama,35895,227
774,6 Monica Plaza,Hot Springs National Park,Arkansas,71914,226
775,9344 Northwestern Place,Boise,Idaho,83757,225
776,017 Ronald Regan Court,Santa Clara,California,95054,224
777,379 Sunbrook Junction,Colorado Springs,Colorado,80951,223
778,8923 Express Pass,Pensacola,Florida,32595,222
779,7476 Atwood Way,Louisville,Kentucky,40293,221
780,981 Corscot Plaza,Appleton,Wisconsin,54915,220
781,627 Blackbird Junction,Round Rock,Texas,78682,219
782,7647 Weeping Birch Crossing,Portland,Oregon,97221,218
783,8 Trailsway Place,Rochester,New York,14619,217
784,9412 8th Center,Columbus,Ohio,43204,216
785,6537 Grover Hill,Anchorage,Alaska,99512,215
786,0 Drewry Hill,Decatur,Illinois,62525,214
787,22 Melvin Road,Buffalo,New York,14205,213
788,88129 Gale Park,Seattle,Washington,98158,212
789,9998 Rigney Way,Macon,Georgia,31210,211
790,9404 Hoepker Point,Washington,District of Columbia,20319,210
791,4 Basil Plaza,Boise,Idaho,83716,209
792,37673 Prairie Rose Circle,Tampa,Florida,33686,208
793,1772 Melody Terrace,Cheyenne,Wyoming,82007,207
794,2395 Novick Avenue,San Antonio,Texas,78255,206
795,5 Ramsey Alley,Pompano Beach,Florida,33064,205
796,1122 Vahlen Circle,Clearwater,Florida,33763,204
797,12259 Springs Court,Dallas,Texas,75310,203
798,73043 Cascade Hill,Tulsa,Oklahoma,74193,202
799,60967 Hanover Way,New York City,New York,10115,201
800,5743 Mifflin Alley,Columbia,South Carolina,29220,200
801,3 Autumn Leaf Drive,Louisville,Kentucky,40287,199
802,393 Garrison Point,Winston Salem,North Carolina,27157,198
803,3 Gateway Trail,Lincoln,Nebraska,68583,197
804,790 Evergreen Hill,Fort Wayne,Indiana,46852,196
805,964 Claremont Point,New York City,New York,10029,195
806,576 Clemons Court,Minneapolis,Minnesota,55417,194
807,13 Declaration Terrace,Cincinnati,Ohio,45218,193
808,47 Nevada Circle,Fort Pierce,Florida,34949,192
809,93 Brentwood Place,El Paso,Texas,88574,191
810,2 American Ash Terrace,Corpus Christi,Texas,78475,190
811,381 Toban Terrace,Schenectady,New York,12305,189
812,7336 Evergreen Way,Fort Pierce,Florida,34981,188
813,89518 Ridgeway Center,Greenville,South Carolina,29610,187
814,796 Golden Leaf Crossing,Charleston,West Virginia,25305,186
815,110 Granby Junction,Frankfort,Kentucky,40618,185
816,55 Columbus Circle,San Francisco,California,94126,184
817,63 Texas Lane,Aurora,Colorado,80015,183
818,8138 Lukken Court,Topeka,Kansas,66606,182
819,18540 Canary Pass,Colorado Springs,Colorado,80905,181
820,277 Nancy Drive,Santa Barbara,California,93111,180
821,669 Iowa Center,Kansas City,Missouri,64179,179
822,30042 Lakewood Drive,Huntsville,Texas,77343,178
823,5 Schurz Drive,Reading,Pennsylvania,19610,177
824,6905 Judy Trail,Spartanburg,South Carolina,29319,176
825,86 8th Hill,Anderson,Indiana,46015,175
826,7497 Carioca Court,Killeen,Texas,76544,174
827,2552 Lukken Place,Appleton,Wisconsin,54915,173
828,40 Larry Street,Henderson,Nevada,89074,172
829,27886 Montana Avenue,Topeka,Kansas,66667,171
830,3 Charing Cross Plaza,Danbury,Connecticut,06816,170
831,5146 Oxford Center,Lincoln,Nebraska,68505,169
832,76 Mccormick Park,San Diego,California,92186,168
833,183 Mitchell Crossing,Canton,Ohio,44710,167
834,59626 Esker Pass,Arlington,Texas,76016,166
835,27 Meadow Vale Circle,Waco,Texas,76711,165
836,603 Melvin Plaza,Columbia,Missouri,65211,164
837,899 American Crossing,Gainesville,Florida,32627,163
838,9 Ramsey Alley,Tulsa,Oklahoma,74193,162
839,11 Fallview Way,Topeka,Kansas,66642,161
840,82578 Arkansas Place,Detroit,Michigan,48242,160
841,833 Brentwood Pass,Dayton,Ohio,45432,159
842,793 Debra Street,Austin,Texas,78732,158
843,767 Corscot Point,Decatur,Georgia,30089,157
844,4 Merrick Avenue,Nashville,Tennessee,37250,156
845,51 David Terrace,Los Angeles,California,90020,155
846,3 Mendota Court,Phoenix,Arizona,85053,154
847,47606 Carey Parkway,Newark,New Jersey,07104,153
848,08 Hermina Road,Madison,Wisconsin,53785,152
849,0677 Spenser Alley,Allentown,Pennsylvania,18105,151
850,6 Jenifer Trail,Huntington,West Virginia,25726,150
851,384 Valley Edge Drive,Huntsville,Texas,77343,149
852,287 Thierer Junction,Bellevue,Washington,98008,148
853,534 Rutledge Way,Tampa,Florida,33610,147
854,95422 Hauk Alley,Boston,Massachusetts,02104,146
855,6 Main Avenue,Terre Haute,Indiana,47805,145
856,6197 Boyd Park,Dallas,Texas,75323,144
857,95390 Dunning Way,Clearwater,Florida,33763,143
858,142 Becker Terrace,Augusta,Georgia,30905,142
859,750 Talmadge Drive,Jackson,Mississippi,39282,141
860,8 Killdeer Circle,Harrisburg,Pennsylvania,17140,140
861,04714 Independence Crossing,Los Angeles,California,90087,139
862,62926 Independence Center,Los Angeles,California,90050,138
863,9 Troy Drive,Santa Barbara,California,93150,137
864,58123 Village Green Crossing,Little Rock,Arkansas,72215,136
865,2003 Loftsgordon Avenue,Oakland,California,94660,135
866,397 Pond Junction,Killeen,Texas,76544,134
867,1263 Fordem Alley,Wichita Falls,Texas,76310,133
868,5122 Hudson Pass,Oakland,California,94611,132
869,239 Roxbury Avenue,Saint Louis,Missouri,63167,131
870,478 Sugar Drive,Silver Spring,Maryland,20904,130
871,9 Larry Parkway,Wilmington,Delaware,19886,129
872,10 Evergreen Lane,Lexington,Kentucky,40586,128
873,9 Almo Lane,Las Vegas,Nevada,89150,127
874,3 Everett Crossing,Sacramento,California,94273,126
875,1560 Jackson Center,Virginia Beach,Virginia,23459,125
876,05 Alpine Pass,Philadelphia,Pennsylvania,19178,124
877,59988 Mayer Point,Dearborn,Michigan,48126,123
878,655 Drewry Terrace,Buffalo,New York,14276,122
879,5718 Pleasure Street,Kansas City,Missouri,64193,121
880,0514 Surrey Road,Pittsburgh,Pennsylvania,15225,120
881,8612 Elgar Crossing,Raleigh,North Carolina,27621,119
882,5 Arkansas Center,Topeka,Kansas,66622,118
883,24230 Merry Circle,Saint Petersburg,Florida,33737,117
884,397 Rockefeller Center,Omaha,Nebraska,68179,116
885,49 Heath Drive,Memphis,Tennessee,38197,115
886,09 Warbler Center,Madison,Wisconsin,53779,114
887,252 Thompson Alley,Newark,Delaware,19725,113
888,70795 Northridge Point,Washington,District of Columbia,20057,112
889,494 Bashford Trail,Kingsport,Tennessee,37665,111
890,50 Maple Wood Drive,New York City,New York,10131,110
891,394 Tennyson Trail,Los Angeles,California,90060,109
892,8 John Wall Street,Lincoln,Nebraska,68524,108
893,105 Warrior Street,New York City,New York,10029,107
894,27579 Oxford Parkway,Washington,District of Columbia,20425,106
895,21844 Buena Vista Pass,Minneapolis,Minnesota,55407,105
896,9 Hanover Crossing,Springfield,Missouri,65898,104
897,10 Valley Edge Drive,Oklahoma City,Oklahoma,73135,103
898,889 Loftsgordon Street,Manchester,New Hampshire,03105,102
899,5918 Orin Drive,Dallas,Texas,75387,101
900,8 Hazelcrest Lane,Lexington,Kentucky,40505,100
901,222 Porter Court,Washington,District of Columbia,20370,99
902,04864 Lakeland Hill,San Diego,California,92191,98
903,73061 Welch Circle,Chicago,Illinois,60691,97
904,0761 Mccormick Center,Houston,Texas,77266,96
905,39349 Pond Lane,New York City,New York,10275,95
906,70600 2nd Parkway,Durham,North Carolina,27710,94
907,596 Truax Park,Detroit,Michigan,48206,93
908,60645 Scofield Way,Anchorage,Alaska,99522,92
909,33 Del Mar Circle,Newark,New Jersey,07104,91
910,30300 Maple Wood Street,Las Vegas,Nevada,89193,90
911,06 Surrey Hill,Riverside,California,92505,89
912,67 Oak Valley Trail,Oklahoma City,Oklahoma,73197,88
913,5 Michigan Junction,Jamaica,New York,11447,87
914,7 Truax Pass,Rochester,New York,14619,86
915,880 Arrowood Lane,Knoxville,Tennessee,37919,85
916,64087 Randy Hill,Roanoke,Virginia,24034,84
917,2998 Arkansas Junction,Wichita Falls,Texas,76305,83
918,205 Upham Drive,Santa Rosa,California,95405,82
919,85 Towne Court,Tucson,Arizona,85705,81
920,4 Grover Lane,Des Moines,Iowa,50335,80
921,18729 Sutherland Avenue,Pompano Beach,Florida,33075,79
922,237 Vermont Drive,Sandy,Utah,84093,78
923,8034 Village Crossing,Gainesville,Florida,32605,77
924,1 Towne Point,Homestead,Florida,33034,76
925,935 Grover Way,New York City,New York,10165,75
926,62796 Dexter Pass,Hartford,Connecticut,06160,74
927,89 Petterle Hill,Miami,Florida,33111,73
928,01 Rusk Street,Suffolk,Virginia,23436,72
929,0 Mcguire Trail,Tampa,Florida,33615,71
930,67 Park Meadow Park,Orlando,Florida,32868,70
931,0634 Bay Terrace,Boston,Massachusetts,02109,69
932,69 Eagan Parkway,Harrisburg,Pennsylvania,17121,68
933,7 Fieldstone Terrace,Van Nuys,California,91499,67
934,4 Badeau Plaza,Lakeland,Florida,33811,66
935,70443 Ilene Junction,Houston,Texas,77080,65
936,645 Vermont Center,Beaverton,Oregon,97075,64
937,51 Bluestem Avenue,Lima,Ohio,45807,63
938,5286 Troy Court,Denver,Colorado,80235,62
939,832 Spohn Trail,Dallas,Texas,75342,61
940,79101 Service Park,Los Angeles,California,90035,60
941,50421 Towne Point,Provo,Utah,84605,59
942,9702 Service Terrace,Denton,Texas,76210,58
943,228 Oak Valley Lane,San Antonio,Texas,78291,57
944,88736 Erie Court,San Antonio,Texas,78255,56
945,43 Village Plaza,New Castle,Pennsylvania,16107,55
946,159 Waxwing Point,Syracuse,New York,13217,54
947,5399 Dovetail Park,Fort Lauderdale,Florida,33325,53
948,01553 Hoard Park,Cincinnati,Ohio,45243,52
949,73 American Pass,Milwaukee,Wisconsin,53210,51
950,7 Prentice Crossing,Memphis,Tennessee,38126,50
951,39 Iowa Plaza,Charleston,West Virginia,25321,49
952,5 Loeprich Point,San Antonio,Texas,78296,48
953,66202 Green Park,Houston,Texas,77228,47
954,91 4th Place,Houston,Texas,77045,46
955,73192 Iowa Point,Pittsburgh,Pennsylvania,15210,45
956,46 Northview Park,Madison,Wisconsin,53716,44
957,1 Packers Point,Lexington,Kentucky,40524,43
958,34223 Melrose Drive,Charlottesville,Virginia,22908,42
959,67 Cody Circle,Syracuse,New York,13251,41
960,4 Towne Street,Huntsville,Alabama,35895,40
961,6 Sutherland Crossing,Vienna,Virginia,22184,39
962,05 Jana Center,Topeka,Kansas,66622,38
963,9241 Bultman Avenue,Greenville,South Carolina,29610,37
964,7715 Sullivan Place,El Paso,Texas,88574,36
965,2 Butternut Junction,Louisville,Kentucky,40287,35
966,7172 Fordem Court,Kansas City,Missouri,64114,34
967,5 Welch Parkway,Chula Vista,California,91913,33
968,7992 Messerschmidt Hill,Midland,Texas,79710,32
969,6 Arrowood Drive,Arvada,Colorado,80005,31
970,477 Blaine Road,Lexington,Kentucky,40576,30
971,5008 Mallory Street,Santa Monica,California,90410,29
972,5226 Fordem Plaza,Orange,California,92862,28
973,70088 Melvin Court,Evansville,Indiana,47732,27
974,09267 Veith Point,Corona,California,92878,26
975,91 Clove Lane,Peoria,Illinois,61651,25
976,1 Ridgeview Way,Lansing,Michigan,48930,24
977,6 Express Center,Watertown,Massachusetts,02472,23
978,52 Green Parkway,Terre Haute,Indiana,47805,22
979,0 Carberry Place,Boston,Massachusetts,02124,21
980,95123 Doe Crossing Hill,Savannah,Georgia,31416,20
981,174 Dakota Avenue,Henderson,Nevada,89012,19
982,5 Merchant Drive,Gastonia,North Carolina,28055,18
983,4415 Meadow Ridge Parkway,Trenton,New Jersey,08650,17
984,6016 Springview Pass,Columbus,Mississippi,39705,16
985,047 Banding Junction,Denver,Colorado,80243,15
986,58712 Dahle Circle,El Paso,Texas,79999,14
987,12836 Warbler Lane,Salt Lake City,Utah,84199,13
988,9 Grim Crossing,Washington,District of Columbia,20036,12
989,29928 Gina Street,Sterling,Virginia,20167,11
990,67628 Mcguire Avenue,Washington,District of Columbia,20010,10
991,080 Valley Edge Junction,Spokane,Washington,99215,9
992,3 Clove Lane,Anniston,Alabama,36205,8
993,87 Huxley Avenue,Orlando,Florida,32825,7
994,92348 Forster Way,Naples,Florida,34108,6
995,31 Garrison Point,Philadelphia,Pennsylvania,19146,5
996,1 Scofield Trail,Harrisburg,Pennsylvania,17126,4
997,66 7th Court,Saginaw,Michigan,48604,3
998,33 Carberry Park,Duluth,Minnesota,55805,2
999,0799 Lyons Park,Albany,Georgia,31704,1
1000,29503 Melby Hill,Boston,Massachusetts,02298,0
